year,month,date_of_month,day_of_week,births,weekend
2009,september,14,monday,13393,FALSE
2009,september,15,tuesday,14558,FALSE
2009,september,16,wednesday,14130,FALSE
2009,september,17,thursday,14095,FALSE
2009,september,18,friday,13951,FALSE
2009,september,19,saturday,9032,TRUE
2009,september,20,sunday,8014,TRUE
2009,september,21,monday,13415,FALSE
2009,september,22,tuesday,14318,FALSE
2009,september,23,wednesday,13973,FALSE
2009,september,24,thursday,14048,FALSE
2009,september,25,friday,13449,FALSE
2009,september,26,saturday,9013,TRUE
2009,september,27,sunday,7817,TRUE
2009,september,28,monday,12723,FALSE
2009,september,29,tuesday,13829,FALSE
2009,september,30,wednesday,13465,FALSE
2009,october,1,thursday,13628,FALSE
2009,october,2,friday,13264,FALSE
2009,october,3,saturday,8548,TRUE
2009,october,4,sunday,7443,TRUE
2009,october,5,monday,12559,FALSE
2009,october,6,tuesday,13674,FALSE
2009,october,7,wednesday,13078,FALSE
2009,october,8,thursday,13174,FALSE
2009,october,9,friday,12706,FALSE
2009,october,10,saturday,8577,TRUE
2009,october,11,sunday,7268,TRUE
2009,october,12,monday,12105,FALSE
2009,october,13,tuesday,12941,FALSE
2009,october,14,wednesday,12882,FALSE
2009,october,15,thursday,13115,FALSE
2009,october,16,friday,12605,FALSE
2009,october,17,saturday,8155,TRUE
2009,october,18,sunday,7356,TRUE
2009,october,19,monday,12056,FALSE
2009,october,20,tuesday,13142,FALSE
2009,october,21,wednesday,12924,FALSE
2009,october,22,thursday,12935,FALSE
2009,october,23,friday,12621,FALSE
2009,october,24,saturday,8353,TRUE
2009,october,25,sunday,7120,TRUE
2009,october,26,monday,12238,FALSE
2009,october,27,tuesday,13230,FALSE
2009,october,28,wednesday,13043,FALSE
2009,october,29,thursday,12683,FALSE
2009,october,30,friday,11978,FALSE
2009,october,31,saturday,7658,TRUE
2009,november,1,sunday,7519,TRUE
2009,november,2,monday,12212,FALSE
2009,november,3,tuesday,13205,FALSE
2009,november,4,wednesday,12743,FALSE
2009,november,5,thursday,12805,FALSE
2009,november,6,friday,12314,FALSE
2009,november,7,saturday,8044,TRUE
2009,november,8,sunday,7260,TRUE
2009,november,9,monday,11874,FALSE
2009,november,10,tuesday,13287,FALSE
2009,november,11,wednesday,12889,FALSE
2009,november,12,thursday,12751,FALSE
2009,november,13,friday,11739,FALSE
2009,november,14,saturday,8281,TRUE
2009,november,15,sunday,7232,TRUE
2009,november,16,monday,11940,FALSE
2009,november,17,tuesday,12950,FALSE
2009,november,18,wednesday,12866,FALSE
2009,november,19,thursday,12822,FALSE
2009,november,20,friday,13002,FALSE
2009,november,21,saturday,8335,TRUE
2009,november,22,sunday,7230,TRUE
2009,november,23,monday,13125,FALSE
2009,november,24,tuesday,13907,FALSE
2009,november,25,wednesday,11986,FALSE
2009,november,26,thursday,6864,FALSE
2009,november,27,friday,8750,FALSE
2009,november,28,saturday,7604,TRUE
2009,november,29,sunday,7169,TRUE
2009,november,30,monday,12542,FALSE
2009,december,1,tuesday,13900,FALSE
2009,december,2,wednesday,13267,FALSE
2009,december,3,thursday,12952,FALSE
2009,december,4,friday,12131,FALSE
2009,december,5,saturday,7855,TRUE
2009,december,6,sunday,7103,TRUE
2009,december,7,monday,11732,FALSE
2009,december,8,tuesday,12823,FALSE
2009,december,9,wednesday,12497,FALSE
2009,december,10,thursday,12299,FALSE
2009,december,11,friday,11834,FALSE
2009,december,12,saturday,8082,TRUE
2009,december,13,sunday,7027,TRUE
2009,december,14,monday,12254,FALSE
2009,december,15,tuesday,13347,FALSE
2009,december,16,wednesday,12961,FALSE
2009,december,17,thursday,13425,FALSE
2009,december,18,friday,13478,FALSE
2009,december,19,saturday,8436,TRUE
2009,december,20,sunday,7225,TRUE
2009,december,21,monday,13512,FALSE
2009,december,22,tuesday,14102,FALSE
2009,december,23,wednesday,11819,FALSE
2009,december,24,thursday,8441,FALSE
2009,december,25,friday,6160,FALSE
2009,december,26,saturday,7172,TRUE
2009,december,27,sunday,7480,TRUE
2009,december,28,monday,13354,FALSE
2009,december,29,tuesday,14600,FALSE
2009,december,30,wednesday,13829,FALSE
2009,december,31,thursday,11667,FALSE
2010,january,1,friday,7871,FALSE
2010,january,2,saturday,6990,TRUE
2010,january,3,sunday,6988,TRUE
2010,january,4,monday,11844,FALSE
2010,january,5,tuesday,12995,FALSE
2010,january,6,wednesday,12520,FALSE
2010,january,7,thursday,12541,FALSE
2010,january,8,friday,12183,FALSE
2010,january,9,saturday,7809,TRUE
2010,january,10,sunday,6963,TRUE
2010,january,11,monday,11892,FALSE
2010,january,12,tuesday,12921,FALSE
2010,january,13,wednesday,12307,FALSE
2010,january,14,thursday,12543,FALSE
2010,january,15,friday,12278,FALSE
2010,january,16,saturday,8032,TRUE
2010,january,17,sunday,7131,TRUE
2010,january,18,monday,11220,FALSE
2010,january,19,tuesday,12510,FALSE
2010,january,20,wednesday,12514,FALSE
2010,january,21,thursday,12762,FALSE
2010,january,22,friday,12364,FALSE
2010,january,23,saturday,7996,TRUE
2010,january,24,sunday,7014,TRUE
2010,january,25,monday,11623,FALSE
2010,january,26,tuesday,12821,FALSE
2010,january,27,wednesday,12441,FALSE
2010,january,28,thursday,12342,FALSE
2010,january,29,friday,11838,FALSE
2010,january,30,saturday,8035,TRUE
2010,january,31,sunday,6832,TRUE
2010,february,1,monday,11445,FALSE
2010,february,2,tuesday,12831,FALSE
2010,february,3,wednesday,12453,FALSE
2010,february,4,thursday,12369,FALSE
2010,february,5,friday,12362,FALSE
2010,february,6,saturday,7948,TRUE
2010,february,7,sunday,6893,TRUE
2010,february,8,monday,11912,FALSE
2010,february,9,tuesday,12747,FALSE
2010,february,10,wednesday,12535,FALSE
2010,february,11,thursday,12389,FALSE
2010,february,12,friday,12281,FALSE
2010,february,13,saturday,7947,TRUE
2010,february,14,sunday,7167,TRUE
2010,february,15,monday,11156,FALSE
2010,february,16,tuesday,12363,FALSE
2010,february,17,wednesday,12734,FALSE
2010,february,18,thursday,12764,FALSE
2010,february,19,friday,12401,FALSE
2010,february,20,saturday,8201,TRUE
2010,february,21,sunday,7211,TRUE
2010,february,22,monday,11996,FALSE
2010,february,23,tuesday,12628,FALSE
2010,february,24,wednesday,12438,FALSE
2010,february,25,thursday,12449,FALSE
2010,february,26,friday,12046,FALSE
2010,february,27,saturday,7832,TRUE
2010,february,28,sunday,6895,TRUE
2010,march,1,monday,11984,FALSE
2010,march,2,tuesday,12868,FALSE
2010,march,3,wednesday,12525,FALSE
2010,march,4,thursday,12549,FALSE
2010,march,5,friday,12272,FALSE
2010,march,6,saturday,7832,TRUE
2010,march,7,sunday,6887,TRUE
2010,march,8,monday,11514,FALSE
2010,march,9,tuesday,12839,FALSE
2010,march,10,wednesday,12740,FALSE
2010,march,11,thursday,12481,FALSE
2010,march,12,friday,12347,FALSE
2010,march,13,saturday,7893,TRUE
2010,march,14,sunday,6808,TRUE
2010,march,15,monday,11548,FALSE
2010,march,16,tuesday,12700,FALSE
2010,march,17,wednesday,12781,FALSE
2010,march,18,thursday,12054,FALSE
2010,march,19,friday,12119,FALSE
2010,march,20,saturday,8005,TRUE
2010,march,21,sunday,6992,TRUE
2010,march,22,monday,11657,FALSE
2010,march,23,tuesday,12752,FALSE
2010,march,24,wednesday,12473,FALSE
2010,march,25,thursday,12591,FALSE
2010,march,26,friday,12088,FALSE
2010,march,27,saturday,7995,TRUE
2010,march,28,sunday,6922,TRUE
2010,march,29,monday,11745,FALSE
2010,march,30,tuesday,12868,FALSE
2010,march,31,wednesday,12619,FALSE
2010,april,1,thursday,11994,FALSE
2010,april,2,friday,11666,FALSE
2010,april,3,saturday,7854,TRUE
2010,april,4,sunday,6721,TRUE
2010,april,5,monday,11571,FALSE
2010,april,6,tuesday,12888,FALSE
2010,april,7,wednesday,12228,FALSE
2010,april,8,thursday,12312,FALSE
2010,april,9,friday,11988,FALSE
2010,april,10,saturday,7844,TRUE
2010,april,11,sunday,6907,TRUE
2010,april,12,monday,11964,FALSE
2010,april,13,tuesday,12549,FALSE
2010,april,14,wednesday,12708,FALSE
2010,april,15,thursday,12614,FALSE
2010,april,16,friday,12136,FALSE
2010,april,17,saturday,7878,TRUE
2010,april,18,sunday,6978,TRUE
2010,april,19,monday,11845,FALSE
2010,april,20,tuesday,13010,FALSE
2010,april,21,wednesday,12594,FALSE
2010,april,22,thursday,12485,FALSE
2010,april,23,friday,12095,FALSE
2010,april,24,saturday,7964,TRUE
2010,april,25,sunday,6965,TRUE
2010,april,26,monday,12034,FALSE
2010,april,27,tuesday,12619,FALSE
2010,april,28,wednesday,12500,FALSE
2010,april,29,thursday,12374,FALSE
2010,april,30,friday,11852,FALSE
2010,may,1,saturday,7911,TRUE
2010,may,2,sunday,6922,TRUE
2010,may,3,monday,11995,FALSE
2010,may,4,tuesday,12770,FALSE
2010,may,5,wednesday,12801,FALSE
2010,may,6,thursday,12410,FALSE
2010,may,7,friday,11914,FALSE
2010,may,8,saturday,7877,TRUE
2010,may,9,sunday,6823,TRUE
2010,may,10,monday,12286,FALSE
2010,may,11,tuesday,12845,FALSE
2010,may,12,wednesday,12637,FALSE
2010,may,13,thursday,12246,FALSE
2010,may,14,friday,12337,FALSE
2010,may,15,saturday,7963,TRUE
2010,may,16,sunday,7022,TRUE
2010,may,17,monday,11953,FALSE
2010,may,18,tuesday,12854,FALSE
2010,may,19,wednesday,12411,FALSE
2010,may,20,thursday,12559,FALSE
2010,may,21,friday,12302,FALSE
2010,may,22,saturday,8093,TRUE
2010,may,23,sunday,7094,TRUE
2010,may,24,monday,11893,FALSE
2010,may,25,tuesday,13421,FALSE
2010,may,26,wednesday,12972,FALSE
2010,may,27,thursday,13115,FALSE
2010,may,28,friday,12519,FALSE
2010,may,29,saturday,8159,TRUE
2010,may,30,sunday,7111,TRUE
2010,may,31,monday,7436,FALSE
2010,june,1,tuesday,12591,FALSE
2010,june,2,wednesday,13812,FALSE
2010,june,3,thursday,13150,FALSE
2010,june,4,friday,12640,FALSE
2010,june,5,saturday,8260,TRUE
2010,june,6,sunday,7374,TRUE
2010,june,7,monday,11924,FALSE
2010,june,8,tuesday,12874,FALSE
2010,june,9,wednesday,12419,FALSE
2010,june,10,thursday,12824,FALSE
2010,june,11,friday,11965,FALSE
2010,june,12,saturday,8011,TRUE
2010,june,13,sunday,6963,TRUE
2010,june,14,monday,11929,FALSE
2010,june,15,tuesday,12805,FALSE
2010,june,16,wednesday,12654,FALSE
2010,june,17,thursday,12836,FALSE
2010,june,18,friday,12331,FALSE
2010,june,19,saturday,8085,TRUE
2010,june,20,sunday,7164,TRUE
2010,june,21,monday,11922,FALSE
2010,june,22,tuesday,12838,FALSE
2010,june,23,wednesday,12878,FALSE
2010,june,24,thursday,12671,FALSE
2010,june,25,friday,12552,FALSE
2010,june,26,saturday,8294,TRUE
2010,june,27,sunday,7234,TRUE
2010,june,28,monday,12157,FALSE
2010,june,29,tuesday,13042,FALSE
2010,june,30,wednesday,12767,FALSE
2010,july,1,thursday,13181,FALSE
2010,july,2,friday,12486,FALSE
2010,july,3,saturday,7932,TRUE
2010,july,4,sunday,7279,TRUE
2010,july,5,monday,8444,FALSE
2010,july,6,tuesday,12772,FALSE
2010,july,7,wednesday,13940,FALSE
2010,july,8,thursday,13421,FALSE
2010,july,9,friday,12843,FALSE
2010,july,10,saturday,8485,TRUE
2010,july,11,sunday,7382,TRUE
2010,july,12,monday,12408,FALSE
2010,july,13,tuesday,12697,FALSE
2010,july,14,wednesday,13031,FALSE
2010,july,15,thursday,13118,FALSE
2010,july,16,friday,12888,FALSE
2010,july,17,saturday,8370,TRUE
2010,july,18,sunday,7352,TRUE
2010,july,19,monday,11865,FALSE
2010,july,20,tuesday,13291,FALSE
2010,july,21,wednesday,13158,FALSE
2010,july,22,thursday,12939,FALSE
2010,july,23,friday,12542,FALSE
2010,july,24,saturday,8396,TRUE
2010,july,25,sunday,7392,TRUE
2010,july,26,monday,12262,FALSE
2010,july,27,tuesday,13264,FALSE
2010,july,28,wednesday,12877,FALSE
2010,july,29,thursday,12952,FALSE
2010,july,30,friday,12320,FALSE
2010,july,31,saturday,8361,TRUE
2010,august,1,sunday,7370,TRUE
2010,august,2,monday,12092,FALSE
2010,august,3,tuesday,13136,FALSE
2010,august,4,wednesday,12911,FALSE
2010,august,5,thursday,12929,FALSE
2010,august,6,friday,12556,FALSE
2010,august,7,saturday,8516,TRUE
2010,august,8,sunday,7361,TRUE
2010,august,9,monday,12923,FALSE
2010,august,10,tuesday,13514,FALSE
2010,august,11,wednesday,13084,FALSE
2010,august,12,thursday,13365,FALSE
2010,august,13,friday,12092,FALSE
2010,august,14,saturday,8445,TRUE
2010,august,15,sunday,7352,TRUE
2010,august,16,monday,12409,FALSE
2010,august,17,tuesday,13286,FALSE
2010,august,18,wednesday,13102,FALSE
2010,august,19,thursday,12964,FALSE
2010,august,20,friday,12910,FALSE
2010,august,21,saturday,8404,TRUE
2010,august,22,sunday,7461,TRUE
2010,august,23,monday,12195,FALSE
2010,august,24,tuesday,13226,FALSE
2010,august,25,wednesday,13328,FALSE
2010,august,26,thursday,13008,FALSE
2010,august,27,friday,12966,FALSE
2010,august,28,saturday,8553,TRUE
2010,august,29,sunday,7496,TRUE
2010,august,30,monday,12246,FALSE
2010,august,31,tuesday,13527,FALSE
2010,september,1,wednesday,13409,FALSE
2010,september,2,thursday,13420,FALSE
2010,september,3,friday,13047,FALSE
2010,september,4,saturday,8414,TRUE
2010,september,5,sunday,7586,TRUE
2010,september,6,monday,7815,FALSE
2010,september,7,tuesday,13033,FALSE
2010,september,8,wednesday,14239,FALSE
2010,september,9,thursday,14135,FALSE
2010,september,10,friday,13641,FALSE
2010,september,11,saturday,8775,TRUE
2010,september,12,sunday,7749,TRUE
2010,september,13,monday,12559,FALSE
2010,september,14,tuesday,13949,FALSE
2010,september,15,wednesday,13893,FALSE
2010,september,16,thursday,13964,FALSE
2010,september,17,friday,13605,FALSE
2010,september,18,saturday,8979,TRUE
2010,september,19,sunday,7899,TRUE
2010,september,20,monday,12992,FALSE
2010,september,21,tuesday,13919,FALSE
2010,september,22,wednesday,13640,FALSE
2010,september,23,thursday,13717,FALSE
2010,september,24,friday,13280,FALSE
2010,september,25,saturday,8780,TRUE
2010,september,26,sunday,7543,TRUE
2010,september,27,monday,12652,FALSE
2010,september,28,tuesday,13208,FALSE
2010,september,29,wednesday,13080,FALSE
2010,september,30,thursday,12965,FALSE
2010,october,1,friday,13141,FALSE
2010,october,2,saturday,8412,TRUE
2010,october,3,sunday,7380,TRUE
2010,october,4,monday,12326,FALSE
2010,october,5,tuesday,13146,FALSE
2010,october,6,wednesday,12691,FALSE
2010,october,7,thursday,12889,FALSE
2010,october,8,friday,12536,FALSE
2010,october,9,saturday,8194,TRUE
2010,october,10,sunday,8490,TRUE
2010,october,11,monday,12134,FALSE
2010,october,12,tuesday,12913,FALSE
2010,october,13,wednesday,12358,FALSE
2010,october,14,thursday,12668,FALSE
2010,october,15,friday,12507,FALSE
2010,october,16,saturday,8081,TRUE
2010,october,17,sunday,7181,TRUE
2010,october,18,monday,11888,FALSE
2010,october,19,tuesday,12693,FALSE
2010,october,20,wednesday,12838,FALSE
2010,october,21,thursday,12747,FALSE
2010,october,22,friday,12235,FALSE
2010,october,23,saturday,8033,TRUE
2010,october,24,sunday,7242,TRUE
2010,october,25,monday,12190,FALSE
2010,october,26,tuesday,13176,FALSE
2010,october,27,wednesday,12700,FALSE
2010,october,28,thursday,12408,FALSE
2010,october,29,friday,11679,FALSE
2010,october,30,saturday,7996,TRUE
2010,october,31,sunday,6895,TRUE
2010,november,1,monday,12044,FALSE
2010,november,2,tuesday,13035,FALSE
2010,november,3,wednesday,12608,FALSE
2010,november,4,thursday,12821,FALSE
2010,november,5,friday,12495,FALSE
2010,november,6,saturday,8126,TRUE
2010,november,7,sunday,7251,TRUE
2010,november,8,monday,12023,FALSE
2010,november,9,tuesday,12889,FALSE
2010,november,10,wednesday,12671,FALSE
2010,november,11,thursday,12773,FALSE
2010,november,12,friday,12090,FALSE
2010,november,13,saturday,8115,TRUE
2010,november,14,sunday,7120,TRUE
2010,november,15,monday,12163,FALSE
2010,november,16,tuesday,13205,FALSE
2010,november,17,wednesday,12710,FALSE
2010,november,18,thursday,13025,FALSE
2010,november,19,friday,12634,FALSE
2010,november,20,saturday,8511,TRUE
2010,november,21,sunday,7285,TRUE
2010,november,22,monday,13195,FALSE
2010,november,23,tuesday,13762,FALSE
2010,november,24,wednesday,11964,FALSE
2010,november,25,thursday,7162,FALSE
2010,november,26,friday,8689,FALSE
2010,november,27,saturday,7526,TRUE
2010,november,28,sunday,7217,TRUE
2010,november,29,monday,12430,FALSE
2010,november,30,tuesday,13445,FALSE
2010,december,1,wednesday,13107,FALSE
2010,december,2,thursday,12982,FALSE
2010,december,3,friday,12288,FALSE
2010,december,4,saturday,7881,TRUE
2010,december,5,sunday,7122,TRUE
2010,december,6,monday,11749,FALSE
2010,december,7,tuesday,12833,FALSE
2010,december,8,wednesday,12462,FALSE
2010,december,9,thursday,12364,FALSE
2010,december,10,friday,12351,FALSE
2010,december,11,saturday,8142,TRUE
2010,december,12,sunday,7134,TRUE
2010,december,13,monday,11721,FALSE
2010,december,14,tuesday,12981,FALSE
2010,december,15,wednesday,12962,FALSE
2010,december,16,thursday,12975,FALSE
2010,december,17,friday,12829,FALSE
2010,december,18,saturday,8470,TRUE
2010,december,19,sunday,7257,TRUE
2010,december,20,monday,13280,FALSE
2010,december,21,tuesday,14255,FALSE
2010,december,22,wednesday,13029,FALSE
2010,december,23,thursday,11237,FALSE
2010,december,24,friday,7532,FALSE
2010,december,25,saturday,6159,TRUE
2010,december,26,sunday,6796,TRUE
2010,december,27,monday,12231,FALSE
2010,december,28,tuesday,13654,FALSE
2010,december,29,wednesday,13441,FALSE
2010,december,30,thursday,13272,FALSE
2010,december,31,friday,9751,FALSE
2011,january,1,saturday,7254,TRUE
2011,january,2,sunday,6540,TRUE
2011,january,3,monday,11143,FALSE
2011,january,4,tuesday,12599,FALSE
2011,january,5,wednesday,11933,FALSE
2011,january,6,thursday,12143,FALSE
2011,january,7,friday,12044,FALSE
2011,january,8,saturday,7840,TRUE
2011,january,9,sunday,6933,TRUE
2011,january,10,monday,11093,FALSE
2011,january,11,tuesday,13222,FALSE
2011,january,12,wednesday,11950,FALSE
2011,january,13,thursday,11813,FALSE
2011,january,14,friday,12114,FALSE
2011,january,15,saturday,7810,TRUE
2011,january,16,sunday,7046,TRUE
2011,january,17,monday,10969,FALSE
2011,january,18,tuesday,12298,FALSE
2011,january,19,wednesday,12271,FALSE
2011,january,20,thursday,12382,FALSE
2011,january,21,friday,12035,FALSE
2011,january,22,saturday,7895,TRUE
2011,january,23,sunday,7005,TRUE
2011,january,24,monday,11616,FALSE
2011,january,25,tuesday,12692,FALSE
2011,january,26,wednesday,12174,FALSE
2011,january,27,thursday,12026,FALSE
2011,january,28,friday,11814,FALSE
2011,january,29,saturday,7808,TRUE
2011,january,30,sunday,6888,TRUE
2011,january,31,monday,11495,FALSE
2011,february,1,tuesday,12498,FALSE
2011,february,2,wednesday,11954,FALSE
2011,february,3,thursday,11917,FALSE
2011,february,4,friday,11962,FALSE
2011,february,5,saturday,8070,TRUE
2011,february,6,sunday,7109,TRUE
2011,february,7,monday,11873,FALSE
2011,february,8,tuesday,12764,FALSE
2011,february,9,wednesday,11880,FALSE
2011,february,10,thursday,12078,FALSE
2011,february,11,friday,12029,FALSE
2011,february,12,saturday,8086,TRUE
2011,february,13,sunday,6853,TRUE
2011,february,14,monday,12111,FALSE
2011,february,15,tuesday,12863,FALSE
2011,february,16,wednesday,12396,FALSE
2011,february,17,thursday,12399,FALSE
2011,february,18,friday,12328,FALSE
2011,february,19,saturday,7969,TRUE
2011,february,20,sunday,7056,TRUE
2011,february,21,monday,10757,FALSE
2011,february,22,tuesday,12601,FALSE
2011,february,23,wednesday,12232,FALSE
2011,february,24,thursday,12129,FALSE
2011,february,25,friday,11945,FALSE
2011,february,26,saturday,7919,TRUE
2011,february,27,sunday,6989,TRUE
2011,february,28,monday,11160,FALSE
2011,march,1,tuesday,12530,FALSE
2011,march,2,wednesday,12149,FALSE
2011,march,3,thursday,12172,FALSE
2011,march,4,friday,11842,FALSE
2011,march,5,saturday,7825,TRUE
2011,march,6,sunday,6950,TRUE
2011,march,7,monday,11490,FALSE
2011,march,8,tuesday,12254,FALSE
2011,march,9,wednesday,12119,FALSE
2011,march,10,thursday,11921,FALSE
2011,march,11,friday,11989,FALSE
2011,march,12,saturday,7897,TRUE
2011,march,13,sunday,6557,TRUE
2011,march,14,monday,11275,FALSE
2011,march,15,tuesday,12191,FALSE
2011,march,16,wednesday,11880,FALSE
2011,march,17,thursday,12192,FALSE
2011,march,18,friday,11682,FALSE
2011,march,19,saturday,7786,TRUE
2011,march,20,sunday,7024,TRUE
2011,march,21,monday,11794,FALSE
2011,march,22,tuesday,12462,FALSE
2011,march,23,wednesday,12050,FALSE
2011,march,24,thursday,12062,FALSE
2011,march,25,friday,11854,FALSE
2011,march,26,saturday,7658,TRUE
2011,march,27,sunday,6871,TRUE
2011,march,28,monday,11489,FALSE
2011,march,29,tuesday,12279,FALSE
2011,march,30,wednesday,12022,FALSE
2011,march,31,thursday,12173,FALSE
2011,april,1,friday,11264,FALSE
2011,april,2,saturday,8102,TRUE
2011,april,3,sunday,7028,TRUE
2011,april,4,monday,11772,FALSE
2011,april,5,tuesday,12387,FALSE
2011,april,6,wednesday,11858,FALSE
2011,april,7,thursday,12330,FALSE
2011,april,8,friday,11904,FALSE
2011,april,9,saturday,7840,TRUE
2011,april,10,sunday,6861,TRUE
2011,april,11,monday,11711,FALSE
2011,april,12,tuesday,12320,FALSE
2011,april,13,wednesday,11671,FALSE
2011,april,14,thursday,12349,FALSE
2011,april,15,friday,11964,FALSE
2011,april,16,saturday,7683,TRUE
2011,april,17,sunday,6939,TRUE
2011,april,18,monday,11681,FALSE
2011,april,19,tuesday,12564,FALSE
2011,april,20,wednesday,12216,FALSE
2011,april,21,thursday,12276,FALSE
2011,april,22,friday,11113,FALSE
2011,april,23,saturday,7524,TRUE
2011,april,24,sunday,6570,TRUE
2011,april,25,monday,11427,FALSE
2011,april,26,tuesday,12563,FALSE
2011,april,27,wednesday,12007,FALSE
2011,april,28,thursday,12180,FALSE
2011,april,29,friday,11456,FALSE
2011,april,30,saturday,7665,TRUE
2011,may,1,sunday,6926,TRUE
2011,may,2,monday,11595,FALSE
2011,may,3,tuesday,12299,FALSE
2011,may,4,wednesday,11984,FALSE
2011,may,5,thursday,12055,FALSE
2011,may,6,friday,11824,FALSE
2011,may,7,saturday,7919,TRUE
2011,may,8,sunday,6972,TRUE
2011,may,9,monday,11511,FALSE
2011,may,10,tuesday,12578,FALSE
2011,may,11,wednesday,12464,FALSE
2011,may,12,thursday,12203,FALSE
2011,may,13,friday,11125,FALSE
2011,may,14,saturday,7854,TRUE
2011,may,15,sunday,7061,TRUE
2011,may,16,monday,11899,FALSE
2011,may,17,tuesday,12819,FALSE
2011,may,18,wednesday,12387,FALSE
2011,may,19,thursday,12222,FALSE
2011,may,20,friday,12011,FALSE
2011,may,21,saturday,7934,TRUE
2011,may,22,sunday,7257,TRUE
2011,may,23,monday,11896,FALSE
2011,may,24,tuesday,12851,FALSE
2011,may,25,wednesday,12715,FALSE
2011,may,26,thursday,12822,FALSE
2011,may,27,friday,12379,FALSE
2011,may,28,saturday,8276,TRUE
2011,may,29,sunday,7145,TRUE
2011,may,30,monday,7492,FALSE
2011,may,31,tuesday,12192,FALSE
2011,june,1,wednesday,13446,FALSE
2011,june,2,thursday,13258,FALSE
2011,june,3,friday,12680,FALSE
2011,june,4,saturday,8398,TRUE
2011,june,5,sunday,7261,TRUE
2011,june,6,monday,11934,FALSE
2011,june,7,tuesday,12629,FALSE
2011,june,8,wednesday,12660,FALSE
2011,june,9,thursday,12471,FALSE
2011,june,10,friday,12279,FALSE
2011,june,11,saturday,8091,TRUE
2011,june,12,sunday,7314,TRUE
2011,june,13,monday,11744,FALSE
2011,june,14,tuesday,12841,FALSE
2011,june,15,wednesday,12681,FALSE
2011,june,16,thursday,12990,FALSE
2011,june,17,friday,12463,FALSE
2011,june,18,saturday,8498,TRUE
2011,june,19,sunday,7344,TRUE
2011,june,20,monday,12045,FALSE
2011,june,21,tuesday,13143,FALSE
2011,june,22,wednesday,13017,FALSE
2011,june,23,thursday,12681,FALSE
2011,june,24,friday,12504,FALSE
2011,june,25,saturday,8351,TRUE
2011,june,26,sunday,7140,TRUE
2011,june,27,monday,12344,FALSE
2011,june,28,tuesday,13234,FALSE
2011,june,29,wednesday,13002,FALSE
2011,june,30,thursday,13194,FALSE
2011,july,1,friday,13392,FALSE
2011,july,2,saturday,8510,TRUE
2011,july,3,sunday,7489,TRUE
2011,july,4,monday,7541,FALSE
2011,july,5,tuesday,12751,FALSE
2011,july,6,wednesday,13950,FALSE
2011,july,7,thursday,14200,FALSE
2011,july,8,friday,13363,FALSE
2011,july,9,saturday,8845,TRUE
2011,july,10,sunday,7635,TRUE
2011,july,11,monday,12617,FALSE
2011,july,12,tuesday,13392,FALSE
2011,july,13,wednesday,12900,FALSE
2011,july,14,thursday,13278,FALSE
2011,july,15,friday,13097,FALSE
2011,july,16,saturday,8534,TRUE
2011,july,17,sunday,7637,TRUE
2011,july,18,monday,12414,FALSE
2011,july,19,tuesday,13156,FALSE
2011,july,20,wednesday,13219,FALSE
2011,july,21,thursday,13262,FALSE
2011,july,22,friday,12777,FALSE
2011,july,23,saturday,8671,TRUE
2011,july,24,sunday,7351,TRUE
2011,july,25,monday,12126,FALSE
2011,july,26,tuesday,13270,FALSE
2011,july,27,wednesday,13023,FALSE
2011,july,28,thursday,13152,FALSE
2011,july,29,friday,12501,FALSE
2011,july,30,saturday,8338,TRUE
2011,july,31,sunday,7450,TRUE
2011,august,1,monday,12546,FALSE
2011,august,2,tuesday,13491,FALSE
2011,august,3,wednesday,13164,FALSE
2011,august,4,thursday,13031,FALSE
2011,august,5,friday,12848,FALSE
2011,august,6,saturday,8567,TRUE
2011,august,7,sunday,7605,TRUE
2011,august,8,monday,12505,FALSE
2011,august,9,tuesday,13360,FALSE
2011,august,10,wednesday,13160,FALSE
2011,august,11,thursday,13092,FALSE
2011,august,12,friday,12978,FALSE
2011,august,13,saturday,8448,TRUE
2011,august,14,sunday,7470,TRUE
2011,august,15,monday,12756,FALSE
2011,august,16,tuesday,13576,FALSE
2011,august,17,wednesday,13267,FALSE
2011,august,18,thursday,13150,FALSE
2011,august,19,friday,12900,FALSE
2011,august,20,saturday,8572,TRUE
2011,august,21,sunday,7493,TRUE
2011,august,22,monday,12286,FALSE
2011,august,23,tuesday,13422,FALSE
2011,august,24,wednesday,12986,FALSE
2011,august,25,thursday,13046,FALSE
2011,august,26,friday,12910,FALSE
2011,august,27,saturday,8700,TRUE
2011,august,28,sunday,7633,TRUE
2011,august,29,monday,12281,FALSE
2011,august,30,tuesday,13561,FALSE
2011,august,31,wednesday,13390,FALSE
2011,september,1,thursday,13723,FALSE
2011,september,2,friday,13224,FALSE
2011,september,3,saturday,8588,TRUE
2011,september,4,sunday,7399,TRUE
2011,september,5,monday,7770,FALSE
2011,september,6,tuesday,12892,FALSE
2011,september,7,wednesday,14234,FALSE
2011,september,8,thursday,13544,FALSE
2011,september,9,friday,13537,FALSE
2011,september,10,saturday,9115,TRUE
2011,september,11,sunday,7501,TRUE
2011,september,12,monday,12770,FALSE
2011,september,13,tuesday,13205,FALSE
2011,september,14,wednesday,13590,FALSE
2011,september,15,thursday,13583,FALSE
2011,september,16,friday,13322,FALSE
2011,september,17,saturday,8792,TRUE
2011,september,18,sunday,7724,TRUE
